code_bss,urn_bss,date_mesure,timestamp_mesure,niveau_nappe_eau,mode_obtention,statut,qualification,code_continuite,nom_continuite,code_producteur,nom_producteur,code_nature_mesure,nom_nature_mesure,profondeur_nappe
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1968-09-10,-41299200000,140.2,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.53
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1968-09-17,-40694400000,140.12,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.61
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1968-09-24,-40089600000,140.56,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.17
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1968-09-27,-39830400000,140.83,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,2.9
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1968-10-01,-39484800000,140.71,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.02
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1968-10-08,-38880000000,140.56,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.17
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1968-10-15,-38275200000,140.41,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.32
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1968-10-22,-37670400000,140.23,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.5
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1968-10-29,-37065600000,139.98,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.75
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1968-11-05,-36460800000,139.85,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.88
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1968-11-12,-35856000000,139.83,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.9
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1968-11-19,-35251200000,139.7,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.03
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1968-11-26,-34646400000,139.57,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.16
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1968-12-03,-34041600000,139.48,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.25
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1968-12-10,-33436800000,139.4,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.33
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1968-12-17,-32832000000,139.29,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.44
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1968-12-24,-32227200000,139.35,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.38
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1968-12-31,-31622400000,139.51,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.22
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-01-07,-31017600000,139.46,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.27
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-01-14,-30412800000,139.37,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.36
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-01-21,-29808000000,139.43,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.3
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-01-28,-29203200000,139.42,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.31
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-02-04,-28598400000,139.32,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.41
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-02-11,-27993600000,139.19,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.54
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-02-18,-27388800000,139.13,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.6
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-02-25,-26784000000,139.2,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.53
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-03-04,-26179200000,139.42,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.31
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-03-11,-25574400000,139.24,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.49
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-03-18,-24969600000,139.38,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.35
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-03-25,-24364800000,139.33,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.4
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-04-01,-23760000000,139.28,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.45
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-04-08,-23155200000,139.21,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.52
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-04-15,-22550400000,139.15,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.58
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-04-22,-21945600000,139.22,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.51
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-04-29,-21340800000,139.63,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.1
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-05-06,-20736000000,139.74,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.99
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-05-13,-20131200000,139.82,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.91
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-05-20,-19526400000,139.67,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.06
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-05-27,-18921600000,139.6,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.13
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-06-03,-18316800000,139.39,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.34
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-06-10,-17712000000,139.56,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.17
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-06-17,-17107200000,139.42,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.31
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-06-24,-16502400000,139.49,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.24
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-07-01,-15897600000,139.75,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.98
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-07-08,-15292800000,139.64,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.09
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-07-15,-14688000000,139.49,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.24
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-07-22,-14083200000,139.38,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.35
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-07-29,-13478400000,139.33,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.4
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-08-05,-12873600000,139.3,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.43
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-08-12,-12268800000,139.21,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.52
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-08-19,-11664000000,139.14,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.59
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-08-26,-11059200000,139.33,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.4
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-09-02,-10454400000,139.56,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.17
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-09-09,-9849600000,139.38,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.35
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-09-16,-9244800000,139.22,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.51
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-09-23,-8640000000,139.09,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.64
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-09-30,-8035200000,139.02,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.71
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-10-07,-7430400000,138.94,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.79
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-10-14,-6825600000,138.88,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.85
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-10-21,-6220800000,138.8,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.93
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-10-28,-5616000000,138.77,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.96
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-11-04,-5011200000,138.74,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.99
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-11-12,-4320000000,138.81,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.92
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-11-18,-3801600000,138.8,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.93
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-11-25,-3196800000,138.81,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.92
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-12-02,-2592000000,138.89,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.84
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-12-09,-1987200000,138.92,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.81
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-12-16,-1382400000,138.93,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.8
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1969-12-30,-172800000,138.92,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,1,Point initial,40494388800036,APRONA (40494388800036),,,4.81
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1970-01-06,432000000,138.84,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.89
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1970-01-13,1036800000,139.02,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.71
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1970-01-20,1641600000,139.55,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.18
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1970-01-27,2246400000,139.78,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.95
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1970-02-03,2851200000,139.97,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.76
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1970-02-10,3456000000,140.52,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.21
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1970-02-17,4060800000,140.51,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.22
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1970-02-24,4665600000,140.64,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.09
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1970-03-04,5356800000,140.52,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.21
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1970-03-11,5961600000,140.27,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.46
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1970-03-17,6480000000,140.14,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.59
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1970-03-24,7084800000,140.22,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.51
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1970-03-31,7689600000,140.21,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.52
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1970-04-07,8294400000,140.17,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.56
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1970-04-15,8985600000,140.2,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.53
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1970-04-22,9590400000,140.44,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.29
